algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-sensitive-attr,1-accuracy-sensitive-attr,sensitive-attr-accuracy,0-accuracy-sensitive-attr_over_1-accuracy-sensitive-attr,sensitive-attr-accuracyRatio,diff:1-accuracy-sensitive-attrto0-accuracy-sensitive-attr,sensitive-attr-accuracyDiff,0-TPR-sensitive-attr,1-TPR-sensitive-attr,sensitive-attr-TPR,0-TPR-sensitive-attr_over_1-TPR-sensitive-attr,sensitive-attr-TPRRatio,diff:1-TPR-sensitive-attrto0-TPR-sensitive-attr,sensitive-attr-TPRDiff,0-TNR-sensitive-attr,1-TNR-sensitive-attr,sensitive-attr-TNR,0-TNR-sensitive-attr_over_1-TNR-sensitive-attr,sensitive-attr-TNRRatio,diff:1-TNR-sensitive-attrto0-TNR-sensitive-attr,sensitive-attr-TNRDiff,0-FPR-sensitive-attr,1-FPR-sensitive-attr,sensitive-attr-FPR,0-FPR-sensitive-attr_over_1-FPR-sensitive-attr,sensitive-attr-FPRRatio,diff:1-FPR-sensitive-attrto0-FPR-sensitive-attr,sensitive-attr-FPRDiff,0-FNR-sensitive-attr,1-FNR-sensitive-attr,sensitive-attr-FNR,0-FNR-sensitive-attr_over_1-FNR-sensitive-attr,sensitive-attr-FNRRatio,diff:1-FNR-sensitive-attrto0-FNR-sensitive-attr,sensitive-attr-FNRDiff,0-PR-sensitive-attr,1-PR-sensitive-attr,sensitive-attr-PR,0-PR-sensitive-attr_over_1-PR-sensitive-attr,sensitive-attr-PRRatio,diff:1-PR-sensitive-attrto0-PR-sensitive-attr,sensitive-attr-PRDiff,0-calibration+-sensitive-attr,1-calibration+-sensitive-attr,sensitive-attr-calibration+,0-calibration+-sensitive-attr_over_1-calibration+-sensitive-attr,sensitive-attr-calibration+Ratio,diff:1-calibration+-sensitive-attrto0-calibration+-sensitive-attr,sensitive-attr-calibration+Diff,0-calibration--sensitive-attr,1-calibration--sensitive-attr,sensitive-attr-calibration-,0-calibration--sensitive-attr_over_1-calibration--sensitive-attr,sensitive-attr-calibration-Ratio,diff:1-calibration--sensitive-attrto0-calibration--sensitive-attr,sensitive-attr-calibration-Diff
UGP_in_True,s_as_input=True,0,0.7744510978043913,0.8523622047244095,0.694331983805668,0.7733470942650387,0.5543004401342843,0.5361651205151015,0.5361651205151015,0.6507702366524207,0.8258196721311475,0.72568093385214,0.7757503029916437,1.1379927921592756,1.1379927921592756,1.1001387382790075,1.1001387382790075,0.78,0.8993506493506493,0.8396753246753247,0.8672924187725632,0.8672924187725632,0.8806493506493507,0.8806493506493507,0.8576388888888888,0.46601941747572817,0.6618291531823085,1.8403501157407405,1.8403501157407405,1.3916194714131607,1.3916194714131607,0.14236111111111116,0.5339805825242718,0.3381708468176915,0.2666035353535354,0.2666035353535354,0.6083805285868393,0.6083805285868393,0.21999999999999997,0.10064935064935066,0.16032467532467531,2.185806451612903,2.185806451612903,1.1193506493506493,1.1193506493506493,0.4036885245901639,0.7529182879377432,0.5783034062639536,0.5361651205151015,0.5361651205151015,0.6507702366524207,0.6507702366524207,0.7918781725888325,0.7157622739018088,0.7538202232453206,1.1063424288515458,1.1063424288515458,1.0761158986870236,1.0761158986870236,0.15120274914089346,0.2440944881889764,0.19764861866493494,0.6194435206739829,0.6194435206739829,0.9071082609519171,0.9071082609519171
UGP_in_True,s_as_input=True,1,0.7554890219560878,0.7204724409448819,0.791497975708502,0.755985208326692,0.5129678791529261,0.3785697315276788,0.3785697315276788,0.582892134974804,0.7745901639344263,0.7373540856031129,0.7559721247687696,1.0504995890825728,1.0504995890825728,1.0372360783313135,1.0372360783313135,0.535,0.8409090909090909,0.6879545454545455,0.6362162162162163,0.6362162162162163,0.6940909090909091,0.6940909090909091,0.9409722222222222,0.5825242718446602,0.7617482470334411,1.6153356481481482,1.6153356481481482,1.358447950377562,1.358447950377562,0.05902777777777779,0.41747572815533984,0.23825175296655882,0.14139211886304912,0.14139211886304912,0.641552049622438,0.641552049622438,0.46499999999999997,0.15909090909090906,0.3120454545454545,2.922857142857143,2.922857142857143,1.305909090909091,1.305909090909091,0.2540983606557377,0.6712062256809338,0.4626522931683358,0.3785697315276788,0.3785697315276788,0.582892134974804,0.582892134974804,0.8629032258064516,0.7507246376811594,0.8068139317438054,1.1494270768464319,1.1494270768464319,1.1121785881252921,1.1121785881252921,0.2554945054945055,0.28994082840236685,0.27271766694843613,0.8811953352769679,0.8811953352769679,0.9655536770921387,0.9655536770921387
UGP_in_True,s_as_input=True,2,0.7784431137724551,0.8326771653543307,0.7226720647773279,0.7776746150658294,0.5591860861007637,0.5495367070563079,0.5495367070563079,0.6774893155578235,0.819672131147541,0.7392996108949417,0.7794858710212413,1.1087144089732528,1.1087144089732528,1.0803725202525993,1.0803725202525993,0.76,0.8798701298701299,0.819935064935065,0.8637638376383764,0.8637638376383764,0.8801298701298701,0.8801298701298701,0.8611111111111112,0.529126213592233,0.6951186623516721,1.627420998980632,1.627420998980632,1.3319848975188782,1.3319848975188782,0.13888888888888884,0.470873786407767,0.3048813376483279,0.2949599083619701,0.2949599083619701,0.6680151024811218,0.6680151024811218,0.24,0.12012987012987009,0.18006493506493504,1.9978378378378385,1.9978378378378385,1.11987012987013,1.11987012987013,0.39344262295081966,0.7159533073929961,0.554697965171908,0.5495367070563079,0.5495367070563079,0.6774893155578235,0.6774893155578235,0.7916666666666666,0.7364130434782609,0.7640398550724637,1.075030750307503,1.075030750307503,1.0552536231884058,1.0552536231884058,0.16216216216216217,0.2534246575342466,0.20779340984820438,0.6398831263696129,0.6398831263696129,0.9087375046279156,0.9087375046279156
UGP_in_True,s_as_input=True,3,0.7495009980039921,0.7480314960629921,0.7510121457489879,0.74952182090599,0.4989989042841987,0.4143090686163208,0.4143090686163208,0.5886489762071825,0.7540983606557377,0.745136186770428,0.7496172737130828,1.012027564953131,1.012027564953131,1.0089621738853096,1.0089621738853096,0.555,0.8733766233766234,0.7141883116883117,0.63546468401487,0.63546468401487,0.6816233766233767,0.6816233766233767,0.8923611111111112,0.5533980582524272,0.7228795846817692,1.6125121832358675,1.6125121832358675,1.338963052858684,1.338963052858684,0.10763888888888884,0.44660194174757284,0.27712041531823084,0.24101751207729455,0.24101751207729455,0.661036947141316,0.661036947141316,0.44499999999999995,0.12662337662337664,0.2858116883116883,3.5143589743589736,3.5143589743589736,1.3183766233766234,1.3183766233766234,0.29098360655737704,0.7023346303501945,0.49665911845378574,0.4143090686163208,0.4143090686163208,0.5886489762071825,0.5886489762071825,0.7816901408450704,0.7451523545706371,0.7634212477078537,1.049033980836693,1.049033980836693,1.0365377862744332,1.0365377862744332,0.25722543352601157,0.2549019607843137,0.25606369715516264,1.009115162294353,1.009115162294353,1.0023234727416979,1.0023234727416979
UGP_in_True,s_as_input=True,4,0.7754491017964071,0.844488188976378,0.7044534412955465,0.7744708151359623,0.554975279403879,0.5880092407481452,0.5880092407481452,0.7042323148561587,0.8319672131147541,0.7217898832684825,0.7768785481916183,1.152644602536344,1.152644602536344,1.1101773298462716,1.1101773298462716,0.81,0.8668831168831169,0.8384415584415585,0.9343820224719102,0.9343820224719102,0.9431168831168831,0.9431168831168831,0.8472222222222222,0.5048543689320388,0.6760382955771305,1.6781517094017093,1.6781517094017093,1.3423678532901833,1.3423678532901833,0.1527777777777778,0.49514563106796117,0.3239617044228695,0.30855119825708066,0.30855119825708066,0.6576321467098166,0.6576321467098166,0.18999999999999995,0.13311688311688308,0.1615584415584415,1.4273170731707316,1.4273170731707316,1.056883116883117,1.056883116883117,0.42213114754098363,0.7178988326848249,0.5700149901129042,0.5880092407481452,0.5880092407481452,0.7042323148561587,0.7042323148561587,0.7864077669902912,0.7235772357723578,0.7549925013813246,1.086833206065234,1.086833206065234,1.0628305312179336,1.0628305312179336,0.1347517730496454,0.2827586206896552,0.20875519686965027,0.4765611485902093,0.4765611485902093,0.8519931523599902,0.8519931523599902
UGP_in_False,s_as_input=False,0,0.5239520958083832,0.639763779527559,0.4048582995951417,0.5223110395613504,0.04590927358623366,0.984157274590164,0.984157274590164,0.9901368246475729,0.5184426229508197,0.5291828793774319,0.5238127511641257,0.9797040742526518,0.9797040742526518,0.9892597435733878,0.9892597435733878,0.66,0.6266233766233766,0.6433116883116883,1.0532642487046633,1.0532642487046633,1.0333766233766233,1.0333766233766233,0.4201388888888889,0.38349514563106796,0.4018170172599784,1.0955520393811533,1.0955520393811533,1.0366437432578208,1.0366437432578208,0.5798611111111112,0.616504854368932,0.5981829827400216,0.9405621172353458,0.9405621172353458,0.9633562567421792,0.9633562567421792,0.33999999999999997,0.37337662337662336,0.35668831168831167,0.9106086956521738,0.9106086956521738,0.9666233766233766,0.9666233766233766,0.6127049180327869,0.622568093385214,0.6176365057090005,0.984157274590164,0.984157274590164,0.9901368246475729,0.9901368246475729,0.4414715719063545,0.603125,0.5222982859531773,0.7319735907255618,0.7319735907255618,0.8383465719063545,0.8383465719063545,0.35978835978835977,0.5927835051546392,0.4762859324714995,0.6069473199907982,0.6069473199907982,0.7670048546337206,0.7670048546337206
UGP_in_False,s_as_input=False,1,0.5598802395209581,0.6240157480314961,0.4939271255060729,0.5589714367687845,0.11896819632902267,0.9308044224170796,0.9308044224170796,0.9594788543726478,0.5491803278688525,0.5700389105058365,0.5596096191873445,0.963408493257987,0.963408493257987,0.979141417363016,0.979141417363016,0.615,0.6298701298701299,0.622435064935065,0.9763917525773195,0.9763917525773195,0.9851298701298701,0.9851298701298701,0.5034722222222222,0.48058252427184467,0.49202737324703344,1.0476290684624017,1.0476290684624017,1.0228896979503777,1.0228896979503777,0.4965277777777778,0.5194174757281553,0.5079726267529665,0.9559319833852544,0.9559319833852544,0.9771103020496225,0.9771103020496225,0.385,0.3701298701298701,0.37756493506493505,1.0401754385964914,1.0401754385964914,1.01487012987013,1.01487012987013,0.5450819672131147,0.585603112840467,0.5653425400267909,0.9308044224170796,0.9308044224170796,0.9594788543726478,0.9594788543726478,0.462406015037594,0.6445182724252492,0.5534621437314216,0.717444384156267,0.717444384156267,0.8178877426123448,0.8178877426123448,0.34684684684684686,0.5352112676056338,0.4410290572262403,0.6480559506875297,0.6480559506875297,0.8116355792412131,0.8116355792412131
UGP_in_False,s_as_input=False,2,0.563872255489022,0.6417322834645669,0.48380566801619435,0.5627689757403807,0.12715728721887187,1.0642123773328038,1.0642123773328038,1.0361038463991834,0.569672131147541,0.5583657587548638,0.5640189449512024,1.020249043239847,1.020249043239847,1.0113063723926772,1.0113063723926772,0.705,0.6006493506493507,0.6528246753246754,1.1737297297297296,1.1737297297297296,1.1043506493506494,1.1043506493506494,0.4756944444444444,0.49514563106796117,0.4854200377562028,0.9607162309368191,0.9607162309368191,0.9805488133764833,0.9805488133764833,0.5243055555555556,0.5048543689320388,0.5145799622437972,1.038528311965812,1.038528311965812,1.0194511866235167,1.0194511866235167,0.29500000000000004,0.39935064935064934,0.3471753246753247,0.73869918699187,0.73869918699187,0.8956493506493507,0.8956493506493507,0.5983606557377049,0.5622568093385214,0.5803087325381131,1.0642123773328038,1.0642123773328038,1.0361038463991834,1.0361038463991834,0.4828767123287671,0.6401384083044983,0.5615075603166327,0.7543317289892632,0.7543317289892632,0.8427383040242689,0.8427383040242689,0.3010204081632653,0.5466666666666666,0.42384353741496594,0.5506470881035341,0.5506470881035341,0.7543537414965986,0.7543537414965986
UGP_in_False,s_as_input=False,3,0.562874251497006,0.6712598425196851,0.451417004048583,0.5613384232841341,0.12579110143466182,1.012767969735183,1.012767969735183,1.0077502073100721,0.5409836065573771,0.5836575875486382,0.5623205970530076,0.9268852459016393,0.9268852459016393,0.9573260190087389,0.9573260190087389,0.69,0.6590909090909091,0.6745454545454546,1.046896551724138,1.046896551724138,1.0309090909090908,1.0309090909090908,0.4375,0.470873786407767,0.4541868932038835,0.9291237113402062,0.9291237113402062,0.966626213592233,0.966626213592233,0.5625,0.529126213592233,0.5458131067961165,1.063073394495413,1.063073394495413,1.033373786407767,1.033373786407767,0.31000000000000005,0.34090909090909094,0.3254545454545455,0.9093333333333334,0.9093333333333334,0.9690909090909091,0.9690909090909091,0.6147540983606558,0.6070038910505836,0.6108789947056197,1.012767969735183,1.012767969735183,1.0077502073100721,1.0077502073100721,0.46,0.6506410256410257,0.5553205128205129,0.7069950738916256,0.7069950738916256,0.8093589743589744,0.8093589743589744,0.32978723404255317,0.5198019801980198,0.4247946071202865,0.6344478216818642,0.6344478216818642,0.8099852538445333,0.8099852538445333
UGP_in_False,s_as_input=False,4,0.5359281437125748,0.6240157480314961,0.44534412955465585,0.534679938793076,0.07049998055462249,1.07852852009881,1.07852852009881,1.044611532818779,0.5471311475409836,0.5252918287937743,0.536211488167379,1.041575591985428,1.041575591985428,1.0218393187472092,1.0218393187472092,0.695,0.577922077922078,0.636461038961039,1.2025842696629212,1.2025842696629212,1.1170779220779221,1.1170779220779221,0.4444444444444444,0.44660194174757284,0.44552319309600863,0.9951690821256037,0.9951690821256037,0.9978425026968716,0.9978425026968716,0.5555555555555556,0.5533980582524272,0.5544768069039914,1.003898635477583,1.003898635477583,1.0021574973031284,1.0021574973031284,0.30500000000000005,0.42207792207792205,0.36353896103896105,0.7226153846153848,0.7226153846153848,0.882922077922078,0.882922077922078,0.6127049180327869,0.5680933852140078,0.5903991516233973,1.07852852009881,1.07852852009881,1.044611532818779,1.044611532818779,0.46488294314381273,0.6095890410958904,0.5372359921198515,0.7626169629100749,0.7626169629100749,0.8552939020479223,0.8552939020479223,0.32275132275132273,0.5855855855855856,0.4541684541684542,0.5511599511599511,0.5511599511599511,0.7371657371657372,0.7371657371657372
UGP_dem_par_in_True,s_as_input=True,0,0.8133732534930139,0.8070866141732284,0.819838056680162,0.8134623354266952,0.6268684692358779,0.7844348274676144,0.7844348274676144,0.8800551763730305,0.8258196721311475,0.8015564202334631,0.8136880461823053,1.0302701734840043,1.0302701734840043,1.0242632518976844,1.0242632518976844,0.82,0.7987012987012987,0.8093506493506493,1.0266666666666666,1.0266666666666666,1.0212987012987012,1.0212987012987012,0.8298611111111112,0.8058252427184466,0.8178431769147789,1.0298276439089693,1.0298276439089693,1.0240358683926645,1.0240358683926645,0.17013888888888884,0.19417475728155342,0.18215682308522113,0.8762152777777774,0.8762152777777774,0.9759641316073354,0.9759641316073354,0.18000000000000005,0.2012987012987013,0.19064935064935068,0.894193548387097,0.894193548387097,0.9787012987012987,0.9787012987012987,0.4364754098360656,0.556420233463035,0.4964478216495503,0.7844348274676144,0.7844348274676144,0.8800551763730305,0.8800551763730305,0.7699530516431925,0.8601398601398601,0.8150464558915262,0.8951486697965572,0.8951486697965572,0.9098131915033324,0.9098131915033324,0.13090909090909092,0.2719298245614035,0.20141945773524722,0.4814076246334311,0.4814076246334311,0.8589792663476874,0.8589792663476874
UGP_dem_par_in_True,s_as_input=True,1,0.8043912175648703,0.7519685039370079,0.8582995951417004,0.8051340495393542,0.6131481706358479,0.8434622167069428,0.8434622167069428,0.923558397652612,0.8258196721311475,0.7840466926070039,0.8049331823690757,1.0532786885245902,1.0532786885245902,1.0417729795241435,1.0417729795241435,0.79,0.7272727272727273,0.7586363636363637,1.08625,1.08625,1.0627272727272727,1.0627272727272727,0.8506944444444444,0.8689320388349514,0.859813241639698,0.9790114835505898,0.9790114835505898,0.981762405609493,0.981762405609493,0.14930555555555558,0.1310679611650486,0.1401867583603021,1.139146090534979,1.139146090534979,1.018237594390507,1.018237594390507,0.20999999999999996,0.2727272727272727,0.24136363636363634,0.7699999999999999,0.7699999999999999,0.9372727272727273,0.9372727272727273,0.41188524590163933,0.4883268482490272,0.4501060470753333,0.8434622167069428,0.8434622167069428,0.923558397652612,0.923558397652612,0.7860696517412935,0.8924302788844621,0.8392499653128778,0.880819118692253,0.880819118692253,0.8936393728568314,0.8936393728568314,0.14634146341463414,0.3193916349809886,0.23286654919781136,0.4581881533101045,0.4581881533101045,0.8269498284336455,0.8269498284336455
UGP_dem_par_in_True,s_as_input=True,2,0.810379241516966,0.7677165354330708,0.854251012145749,0.8109837737894099,0.6237997379771965,0.7761000862812769,0.7761000862812769,0.8841296166358359,0.8278688524590164,0.7937743190661478,0.8108215857625821,1.0429524268723884,1.0429524268723884,1.0340945333928686,1.0340945333928686,0.78,0.7597402597402597,0.7698701298701298,1.0266666666666668,1.0266666666666668,1.0202597402597404,1.0202597402597404,0.8611111111111112,0.8446601941747572,0.8528856526429343,1.019476372924649,1.019476372924649,1.0164509169363538,1.0164509169363538,0.13888888888888884,0.15533980582524276,0.1471143473570658,0.8940972222222217,0.8940972222222217,0.9835490830636461,0.9835490830636461,0.21999999999999997,0.24025974025974028,0.23012987012987013,0.9156756756756754,0.9156756756756754,0.9797402597402597,0.9797402597402597,0.4016393442622951,0.5175097276264592,0.45957453594437714,0.7761000862812769,0.7761000862812769,0.8841296166358359,0.8841296166358359,0.7959183673469388,0.8796992481203008,0.8378088077336198,0.9047619047619048,0.9047619047619048,0.916219119226638,0.916219119226638,0.1506849315068493,0.29838709677419356,0.22453601414052143,0.5049981488337653,0.5049981488337653,0.8522978347326557,0.8522978347326557
UGP_dem_par_in_True,s_as_input=True,3,0.7864271457085829,0.8070866141732284,0.7651821862348178,0.7861344002040231,0.5729266858820229,0.8311586929853909,0.8311586929853909,0.9034254002679084,0.7909836065573771,0.7821011673151751,0.7865423869362761,1.0113571486828155,1.0113571486828155,1.008882439242202,1.008882439242202,0.825,0.7954545454545454,0.8102272727272727,1.0371428571428571,1.0371428571428571,1.0295454545454545,1.0295454545454545,0.7673611111111112,0.7621359223300971,0.7647485167206041,1.0068559801840058,1.0068559801840058,1.0052251887810142,1.0052251887810142,0.23263888888888884,0.23786407766990292,0.23525148327939588,0.9780328798185939,0.9780328798185939,0.9947748112189859,0.9947748112189859,0.17500000000000004,0.20454545454545459,0.18977272727272732,0.8555555555555556,0.8555555555555556,0.9704545454545455,0.9704545454545455,0.47540983606557374,0.5719844357976653,0.5236971359316196,0.8311586929853909,0.8311586929853909,0.9034254002679084,0.9034254002679084,0.7112068965517241,0.8333333333333334,0.7722701149425287,0.8534482758620688,0.8534482758620688,0.8778735632183907,0.8778735632183907,0.13671875,0.2863636363636364,0.2115411931818182,0.4774305555555555,0.4774305555555555,0.8503551136363636,0.8503551136363636
UGP_dem_par_in_True,s_as_input=True,4,0.8023952095808383,0.797244094488189,0.8076923076923077,0.8024682010902484,0.6048785568903413,0.7817016050722568,0.7817016050722568,0.8781096510812018,0.8422131147540983,0.7645914396887159,0.8034022772214071,1.1015204605180828,1.1015204605180828,1.0776216750653824,1.0776216750653824,0.84,0.7694805194805194,0.8047402597402598,1.0916455696202532,1.0916455696202532,1.0705194805194806,1.0705194805194806,0.84375,0.7572815533980582,0.8005157766990292,1.1141826923076923,1.1141826923076923,1.0864684466019416,1.0864684466019416,0.15625,0.24271844660194175,0.19948422330097088,0.64375,0.64375,0.9135315533980582,0.9135315533980582,0.16000000000000003,0.23051948051948057,0.1952597402597403,0.6940845070422536,0.6940845070422536,0.9294805194805195,0.9294805194805195,0.4364754098360656,0.5583657587548638,0.4974205842954647,0.7817016050722568,0.7817016050722568,0.8781096510812018,0.8781096510812018,0.7887323943661971,0.8257839721254355,0.8072581832458163,0.9551316336839603,0.9551316336839603,0.9629484222407616,0.9629484222407616,0.11636363636363636,0.31277533039647576,0.21456948338005605,0.3720358514724712,0.3720358514724712,0.8035883059671606,0.8035883059671606
UGP_dem_par_av_True,s_as_input=True,0,0.8163672654690619,0.8051181102362205,0.8279352226720648,0.8165266664541426,0.6330533329082852,1.0532786885245902,1.0532786885245902,1.0256027939018946,0.8299180327868853,0.8035019455252919,0.8167099891560885,1.0328761957686659,1.0328761957686659,1.0264160872615933,1.0264160872615933,0.91,0.737012987012987,0.8235064935064935,1.2347136563876653,1.2347136563876653,1.172987012987013,1.172987012987013,0.7743055555555556,0.9029126213592233,0.8386090884573895,0.8575642174432497,0.8575642174432497,0.8713929341963322,0.8713929341963322,0.22569444444444442,0.09708737864077666,0.16139091154261054,2.3246527777777786,2.3246527777777786,1.1286070658036678,1.1286070658036678,0.08999999999999997,0.262987012987013,0.17649350649350648,0.3422222222222221,0.3422222222222221,0.827012987012987,0.827012987012987,0.5061475409836066,0.4805447470817121,0.4933461440326593,1.0532786885245902,1.0532786885245902,1.0256027939018946,1.0256027939018946,0.7368421052631579,0.9190283400809717,0.8279352226720648,0.8017621145374448,0.8017621145374448,0.8178137651821862,0.8178137651821862,0.07468879668049792,0.30337078651685395,0.18902979159867594,0.2461964038727524,0.2461964038727524,0.771318010163644,0.771318010163644
UGP_dem_par_av_True,s_as_input=True,1,0.8043912175648703,0.781496062992126,0.8279352226720648,0.8047156428320954,0.6098104817720188,1.0798319327731092,1.0798319327731092,1.036964980544747,0.8278688524590164,0.7821011673151751,0.8049850098870958,1.058518881004812,1.058518881004812,1.0457676851438413,1.0457676851438413,0.9,0.7045454545454546,0.8022727272727272,1.2774193548387096,1.2774193548387096,1.1954545454545453,1.1954545454545453,0.7777777777777778,0.8980582524271845,0.8379180151024812,0.8660660660660661,0.8660660660660661,0.8797195253505933,0.8797195253505933,0.2222222222222222,0.10194174757281549,0.16208198489751885,2.179894179894181,2.179894179894181,1.1202804746494066,1.1202804746494066,0.09999999999999998,0.2954545454545454,0.1977272727272727,0.3384615384615384,0.3384615384615384,0.8045454545454546,0.8045454545454546,0.5,0.46303501945525294,0.48151750972762647,1.0798319327731092,1.0798319327731092,1.036964980544747,1.036964980544747,0.7377049180327869,0.9117647058823529,0.8247348119575699,0.8090957165520889,0.8090957165520889,0.825940212150434,0.825940212150434,0.08196721311475409,0.32971014492753625,0.20583867902114517,0.24860385516123218,0.24860385516123218,0.7522570681872178,0.7522570681872178
UGP_dem_par_av_True,s_as_input=True,2,0.7964071856287425,0.734251968503937,0.8603238866396761,0.7972879275718066,0.598683724201706,1.0628539493293592,1.0628539493293592,1.0269024685845507,0.8155737704918032,0.7782101167315175,0.7968919436116604,1.0480122950819672,1.0480122950819672,1.0373636537602857,1.0373636537602857,0.83,0.672077922077922,0.751038961038961,1.234975845410628,1.234975845410628,1.1579220779220778,1.1579220779220778,0.8055555555555556,0.9368932038834952,0.8712243797195254,0.8598157743235464,0.8598157743235464,0.8686623516720604,0.8686623516720604,0.19444444444444442,0.06310679611650483,0.12877562028047462,3.0811965811965822,3.0811965811965822,1.1313376483279396,1.1313376483279396,0.17000000000000004,0.32792207792207795,0.248961038961039,0.5184158415841585,0.5184158415841585,0.8420779220779221,0.8420779220779221,0.45491803278688525,0.4280155642023346,0.4414667984946099,1.0628539493293592,1.0628539493293592,1.0269024685845507,1.0269024685845507,0.7477477477477478,0.9409090909090909,0.8443284193284193,0.7947077512294903,0.7947077512294903,0.8068386568386569,0.8068386568386569,0.12781954887218044,0.3435374149659864,0.23567848191908342,0.372068785825951,0.372068785825951,0.7842821339061941,0.7842821339061941
UGP_dem_par_av_True,s_as_input=True,3,0.7944111776447106,0.7992125984251969,0.7894736842105263,0.7943431413178617,0.5887238192220418,1.0368852459016393,1.0368852459016393,1.0184426229508197,0.8012295081967213,0.7879377431906615,0.7945836256936913,1.016869054847197,1.016869054847197,1.01329176500606,1.01329176500606,0.89,0.7402597402597403,0.8151298701298701,1.202280701754386,1.202280701754386,1.1497402597402597,1.1497402597402597,0.7395833333333334,0.8592233009708737,0.7994033171521036,0.8607580037664785,0.8607580037664785,0.8803600323624596,0.8803600323624596,0.26041666666666663,0.14077669902912626,0.20059668284789645,1.8498563218390796,1.8498563218390796,1.1196399676375404,1.1196399676375404,0.10999999999999999,0.2597402597402597,0.18487012987012985,0.4235,0.4235,0.8502597402597403,0.8502597402597403,0.5184426229508197,0.5,0.5092213114754098,1.0368852459016393,1.0368852459016393,1.0184426229508197,1.0184426229508197,0.7035573122529645,0.8871595330739299,0.7953584226634471,0.793044865127245,0.793044865127245,0.8163977791790346,0.8163977791790346,0.09361702127659574,0.311284046692607,0.2024505339846014,0.3007446808510638,0.3007446808510638,0.7823329745839888,0.7823329745839888
UGP_dem_par_av_True,s_as_input=True,4,0.7994011976047904,0.8011811023622047,0.7975708502024291,0.7993759762823169,0.5987364446727248,1.0827704918032788,1.0827704918032788,1.0402580213050967,0.8217213114754098,0.7782101167315175,0.7999657141034637,1.0559118852459015,1.0559118852459015,1.0435111947438922,1.0435111947438922,0.925,0.7207792207792207,0.8228896103896104,1.2833333333333334,1.2833333333333334,1.2042207792207793,1.2042207792207793,0.75,0.8640776699029126,0.8070388349514563,0.8679775280898877,0.8679775280898877,0.8859223300970874,0.8859223300970874,0.25,0.13592233009708743,0.19296116504854371,1.8392857142857135,1.8392857142857135,1.1140776699029127,1.1140776699029127,0.07499999999999996,0.27922077922077926,0.1771103896103896,0.2686046511627905,0.2686046511627905,0.7957792207792207,0.7957792207792207,0.5266393442622951,0.48638132295719844,0.5065103336097467,1.0827704918032788,1.0827704918032788,1.0402580213050967,1.0402580213050967,0.7198443579766537,0.888,0.8039221789883269,0.8106355382619974,0.8106355382619974,0.8318443579766537,0.8318443579766537,0.06493506493506493,0.32575757575757575,0.19534632034632032,0.19933554817275748,0.19933554817275748,0.7391774891774892,0.7391774891774892
UGP_dem_par_in_False,s_as_input=False,0,0.5229540918163673,0.5807086614173228,0.46356275303643724,0.52213570722688,0.0445772815218883,1.0608290733885657,1.0608290733885657,1.033018115710914,0.5225409836065574,0.5233463035019456,0.5229436435542515,0.9984612103114145,0.9984612103114145,0.9991946801046119,0.9991946801046119,0.62,0.5551948051948052,0.5875974025974027,1.1167251461988303,1.1167251461988303,1.0648051948051949,1.0648051948051949,0.4548611111111111,0.47572815533980584,0.4652946332254585,0.9561366213151927,0.9561366213151927,0.9791329557713053,0.9791329557713053,0.5451388888888888,0.5242718446601942,0.5347053667745415,1.0398019547325101,1.0398019547325101,1.0208670442286947,1.0208670442286947,0.38,0.44480519480519476,0.4124025974025974,0.8543065693430658,0.8543065693430658,0.9351948051948052,0.9351948051948052,0.5758196721311475,0.5428015564202334,0.5593106142756905,1.0608290733885657,1.0608290733885657,1.033018115710914,1.033018115710914,0.4412811387900356,0.6129032258064516,0.5270921822982436,0.7199850159205844,0.7199850159205844,0.828377912983584,0.828377912983584,0.3671497584541063,0.5829787234042553,0.47506424092918076,0.6297824323847809,0.6297824323847809,0.784171035049851,0.784171035049851
UGP_dem_par_in_False,s_as_input=False,1,0.5738522954091816,0.6692913385826772,0.4757085020242915,0.5724999203034844,0.14784169094688573,0.9560013574188158,0.9560013574188158,0.9731214518083816,0.5799180327868853,0.5680933852140078,0.5740057090004465,1.0208146193577363,1.0208146193577363,1.0118246475728774,1.0118246475728774,0.7,0.6493506493506493,0.6746753246753247,1.0779999999999998,1.0779999999999998,1.0506493506493506,1.0506493506493506,0.4965277777777778,0.44660194174757284,0.4715648597626753,1.111790458937198,1.111790458937198,1.049925836030205,1.049925836030205,0.5034722222222222,0.5533980582524272,0.5284351402373246,0.9097831384015594,0.9097831384015594,0.950074163969795,0.950074163969795,0.30000000000000004,0.35064935064935066,0.32532467532467535,0.8555555555555556,0.8555555555555556,0.9493506493506494,0.9493506493506494,0.5840163934426229,0.6108949416342413,0.5974556675384322,0.9560013574188158,0.9560013574188158,0.9731214518083816,0.9731214518083816,0.49122807017543857,0.6369426751592356,0.5640853726673372,0.7712280701754386,0.7712280701754386,0.8542853950162029,0.8542853950162029,0.2955665024630542,0.54,0.41778325123152715,0.5473453749315819,0.5473453749315819,0.7555665024630542,0.7555665024630542
