algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-sex,1-accuracy-sex,sex-accuracy,0-accuracy-sex_over_1-accuracy-sex,sex-accuracyRatio,diff:1-accuracy-sexto0-accuracy-sex,sex-accuracyDiff,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-accuracy-sex-race,1-accuracy-sex-race,sex-race-accuracy,0-accuracy-sex-race_over_1-1-accuracy-sex-race,1-accuracy-sex-race_over_1-1-accuracy-sex-race,sex-race-accuracyRatio,diff:1-1-accuracy-sex-raceto0-accuracy-sex-race,diff:1-1-accuracy-sex-raceto1-accuracy-sex-race,sex-race-accuracyDiff,0-TPR-sex,1-TPR-sex,sex-TPR,0-TPR-sex_over_1-TPR-sex,sex-TPRRatio,diff:1-TPR-sexto0-TPR-sex,sex-TPRDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TPR-sex-race,1-TPR-sex-race,sex-race-TPR,0-TPR-sex-race_over_1-1-TPR-sex-race,1-TPR-sex-race_over_1-1-TPR-sex-race,sex-race-TPRRatio,diff:1-1-TPR-sex-raceto0-TPR-sex-race,diff:1-1-TPR-sex-raceto1-TPR-sex-race,sex-race-TPRDiff,0-TNR-sex,1-TNR-sex,sex-TNR,0-TNR-sex_over_1-TNR-sex,sex-TNRRatio,diff:1-TNR-sexto0-TNR-sex,sex-TNRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-TNR-sex-race,1-TNR-sex-race,sex-race-TNR,0-TNR-sex-race_over_1-1-TNR-sex-race,1-TNR-sex-race_over_1-1-TNR-sex-race,sex-race-TNRRatio,diff:1-1-TNR-sex-raceto0-TNR-sex-race,diff:1-1-TNR-sex-raceto1-TNR-sex-race,sex-race-TNRDiff,0-FPR-sex,1-FPR-sex,sex-FPR,0-FPR-sex_over_1-FPR-sex,sex-FPRRatio,diff:1-FPR-sexto0-FPR-sex,sex-FPRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FPR-sex-race,1-FPR-sex-race,sex-race-FPR,0-FPR-sex-race_over_1-1-FPR-sex-race,1-FPR-sex-race_over_1-1-FPR-sex-race,sex-race-FPRRatio,diff:1-1-FPR-sex-raceto0-FPR-sex-race,diff:1-1-FPR-sex-raceto1-FPR-sex-race,sex-race-FPRDiff,0-FNR-sex,1-FNR-sex,sex-FNR,0-FNR-sex_over_1-FNR-sex,sex-FNRRatio,diff:1-FNR-sexto0-FNR-sex,sex-FNRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-FNR-sex-race,1-FNR-sex-race,sex-race-FNR,0-FNR-sex-race_over_1-1-FNR-sex-race,1-FNR-sex-race_over_1-1-FNR-sex-race,sex-race-FNRRatio,diff:1-1-FNR-sex-raceto0-FNR-sex-race,diff:1-1-FNR-sex-raceto1-FNR-sex-race,sex-race-FNRDiff,0-PR-sex,1-PR-sex,sex-PR,0-PR-sex_over_1-PR-sex,sex-PRRatio,diff:1-PR-sexto0-PR-sex,sex-PRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-PR-sex-race,1-PR-sex-race,sex-race-PR,0-PR-sex-race_over_1-1-PR-sex-race,1-PR-sex-race_over_1-1-PR-sex-race,sex-race-PRRatio,diff:1-1-PR-sex-raceto0-PR-sex-race,diff:1-1-PR-sex-raceto1-PR-sex-race,sex-race-PRDiff,0-calibration+-sex,1-calibration+-sex,sex-calibration+,0-calibration+-sex_over_1-calibration+-sex,sex-calibration+Ratio,diff:1-calibration+-sexto0-calibration+-sex,sex-calibration+Diff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration+-sex-race,1-calibration+-sex-race,sex-race-calibration+,0-calibration+-sex-race_over_1-1-calibration+-sex-race,1-calibration+-sex-race_over_1-1-calibration+-sex-race,sex-race-calibration+Ratio,diff:1-1-calibration+-sex-raceto0-calibration+-sex-race,diff:1-1-calibration+-sex-raceto1-calibration+-sex-race,sex-race-calibration+Diff,0-calibration--sex,1-calibration--sex,sex-calibration-,0-calibration--sex_over_1-calibration--sex,sex-calibration-Ratio,diff:1-calibration--sexto0-calibration--sex,sex-calibration-Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff,0-calibration--sex-race,1-calibration--sex-race,sex-race-calibration-,0-calibration--sex-race_over_1-1-calibration--sex-race,1-calibration--sex-race_over_1-1-calibration--sex-race,sex-race-calibration-Ratio,diff:1-1-calibration--sex-raceto0-calibration--sex-race,diff:1-1-calibration--sex-raceto1-calibration--sex-race,sex-race-calibration-Diff
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,0,0.67865824,0.710779082,0.651785714,0.681282398,0.361256311,1.587364815,1.587364815,1.217324982,0.669354839,0.680712166,0.675033502,0.983315522,0.983315522,0.988642673,0.988642673,0.672807664,0.69,0.681403832,0.975083571,0.975083571,0.982807664,0.982807664,0.674571805,0.690166976,0.68236939,None,None,1,None,None,1,0.613636364,0.726708075,0.670172219,0.844405594,0.844405594,0.886928289,0.886928289,0.766214178,0.576642336,0.671428257,1.328751169,1.328751169,1.189571842,1.189571842,0.745152355,0.595348837,0.670250596,None,None,1,None,None,1,0.7,0.638636364,0.669318182,1.096085409,1.096085409,1.061363636,1.061363636,0.583573487,0.762910798,0.673242143,0.764930171,0.764930171,0.820662689,0.820662689,0.610552764,0.75308642,0.681819592,None,None,1,None,None,1,0.3,0.361363636,0.330681818,0.830188679,0.830188679,0.938636364,0.938636364,0.416426513,0.237089202,0.326757857,1.756412817,1.756412817,1.179337311,1.179337311,0.389447236,0.24691358,0.318180408,None,None,1,None,None,1,0.386363636,0.273291925,0.329827781,1.413739669,1.413739669,1.113071711,1.113071711,0.233785822,0.423357664,0.328571743,0.552218235,0.552218235,0.810428158,0.810428158,0.254847645,0.404651163,0.329749404,None,None,1,None,None,1,0.411290323,0.535905045,0.473597684,0.767468653,0.767468653,0.875385278,0.875385278,0.587324982,0.37,0.478662491,1.587364815,1.587364815,1.217324982,1.217324982,0.558629776,0.385899814,0.472264795,None,None,1,None,None,1,0.529411765,0.647840532,0.588626148,0.81719457,0.81719457,0.881571233,0.881571233,0.637390213,0.61003861,0.623714412,1.044835856,1.044835856,1.027351603,1.027351603,0.634433962,0.615384615,0.624909289,None,None,1,None,None,1,0.232876712,0.281329923,0.257103318,0.827770859,0.827770859,0.951546789,0.951546789,0.276785714,0.263038549,0.269912132,1.052262931,1.052262931,1.013747166,1.013747166,0.274626866,0.262839879,0.268733372,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,1,0.670393777,0.669156884,0.671428571,0.670292728,0.339415058,1.553771365,1.553771365,1.196193284,0.677664975,0.668671076,0.673168025,1.013450407,1.013450407,1.008993898,1.008993898,0.665438467,0.68,0.672719234,0.978585981,0.978585981,0.985438467,0.985438467,0.669530734,0.672794118,0.671162426,None,None,1,None,None,1,0.565217391,0.687108886,0.626163139,0.82260236,0.82260236,0.878108505,0.878108505,0.720965309,0.54379562,0.632380465,1.325801978,1.325801978,1.177169689,1.177169689,0.706128134,0.547945205,0.62703667,None,None,1,None,None,1,0.73828125,0.65162037,0.69495081,1.132992895,1.132992895,1.08666088,1.08666088,0.612391931,0.767605634,0.689998782,0.797794992,0.797794992,0.844786297,0.844786297,0.636477987,0.756923077,0.696700532,None,None,1,None,None,1,0.26171875,0.34837963,0.30504919,0.751245847,0.751245847,0.91333912,0.91333912,0.387608069,0.232394366,0.310001218,1.667889267,1.667889267,1.155213703,1.155213703,0.363522013,0.243076923,0.303299468,None,None,1,None,None,1,0.434782609,0.312891114,0.373836861,1.389565217,1.389565217,1.121891495,1.121891495,0.279034691,0.45620438,0.367619535,0.611644042,0.611644042,0.822830311,0.822830311,0.293871866,0.452054795,0.37296333,None,None,1,None,None,1,0.368020305,0.511124474,0.439572389,0.720020902,0.720020902,0.856895831,0.856895831,0.550478998,0.354285714,0.452382356,1.553771365,1.553771365,1.196193284,1.196193284,0.526107072,0.365808824,0.445957948,None,None,1,None,None,1,0.537931034,0.645882353,0.591906694,0.832862257,0.832862257,0.892048682,0.892048682,0.639892905,0.600806452,0.620349678,1.065056647,1.065056647,1.039086453,1.039086453,0.636934673,0.603015075,0.619974874,None,None,1,None,None,1,0.240963855,0.307503075,0.274233465,0.783614458,0.783614458,0.93346078,0.93346078,0.303278689,0.276548673,0.289913681,1.096655738,1.096655738,1.026730016,1.026730016,0.294281729,0.286956522,0.290619126,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,2,0.675255226,0.693703308,0.659821429,0.676762369,0.35212398,1.561636422,1.561636422,1.205398463,0.666666667,0.677170036,0.671918351,0.984489318,0.984489318,0.989496631,0.989496631,0.675755343,0.674285714,0.675020528,1.002179534,1.002179534,1.001469628,1.001469628,0.672847682,0.68190128,0.677374481,None,None,1,None,None,1,0.621428571,0.706398996,0.663913784,0.879713271,0.879713271,0.915029575,0.915029575,0.752639517,0.551094891,0.651867204,1.36571674,1.36571674,1.201544627,1.201544627,0.73603352,0.556561086,0.646297303,None,None,1,None,None,1,0.693617021,0.650847458,0.672232239,1.065713652,1.065713652,1.042769564,1.042769564,0.602305476,0.753521127,0.677913301,0.799321285,0.799321285,0.848784349,0.848784349,0.615869018,0.766871166,0.691370092,None,None,1,None,None,1,0.306382979,0.349152542,0.327767761,0.877504648,0.877504648,0.957230436,0.957230436,0.397694524,0.246478873,0.322086699,1.613503499,1.613503499,1.151215651,1.151215651,0.384130982,0.233128834,0.308629908,None,None,1,None,None,1,0.378571429,0.293601004,0.336086216,1.289407814,1.289407814,1.084970425,1.084970425,0.247360483,0.448905109,0.348132796,0.551030669,0.551030669,0.798455373,0.798455373,0.26396648,0.443438914,0.353702697,None,None,1,None,None,1,0.424,0.51843044,0.47121522,0.817853211,0.817853211,0.90556956,0.90556956,0.571112749,0.365714286,0.468413517,1.561636422,1.561636422,1.205398463,1.205398463,0.550993377,0.363802559,0.457397968,None,None,1,None,None,1,0.547169811,0.645642202,0.596406007,0.847481484,0.847481484,0.901527609,0.901527609,0.643870968,0.58984375,0.616857359,1.091595813,1.091595813,1.054027218,1.054027218,0.633413462,0.618090452,0.625751957,None,None,1,None,None,1,0.24537037,0.288888889,0.26712963,0.849358974,0.849358974,0.956481481,0.956481481,0.281786942,0.277027027,0.279406984,1.017182131,1.017182131,1.004759915,1.004759915,0.278761062,0.281609195,0.280185129,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,3,0.666990763,0.709711846,0.63125,0.670480923,0.340003873,1.337754851,1.337754851,1.144752079,0.668463612,0.666666667,0.667565139,1.002695418,1.002695418,1.001796945,1.001796945,0.673544584,0.654285714,0.663915149,1.029434953,1.029434953,1.019258869,1.019258869,0.672448299,0.652329749,0.662389024,None,None,1,None,None,1,0.684615385,0.713754647,0.699185016,0.959174679,0.959174679,0.970860738,0.970860738,0.752639517,0.605839416,0.679239467,1.242308601,1.242308601,1.146800101,1.146800101,0.745098039,0.596412556,0.670755298,None,None,1,None,None,1,0.659751037,0.623435722,0.64159338,1.058250295,1.058250295,1.036315315,1.036315315,0.597982709,0.685446009,0.641714359,0.872399432,0.872399432,0.9125367,0.9125367,0.606369427,0.689552239,0.647960833,None,None,1,None,None,1,0.340248963,0.376564278,0.35840662,0.903561445,0.903561445,0.963684685,0.963684685,0.402017291,0.314553991,0.358285641,1.27805497,1.27805497,1.0874633,1.0874633,0.393630573,0.310447761,0.352039167,None,None,1,None,None,1,0.315384615,0.286245353,0.300814984,1.101798202,1.101798202,1.029139262,1.029139262,0.247360483,0.394160584,0.320760533,0.627562706,0.627562706,0.853199899,0.853199899,0.254901961,0.403587444,0.329244702,None,None,1,None,None,1,0.460916442,0.537959668,0.499438055,0.856786242,0.856786242,0.922956774,0.922956774,0.573323508,0.428571429,0.500947468,1.337754851,1.337754851,1.144752079,1.144752079,0.561040694,0.424731183,0.492885938,None,None,1,None,None,1,0.520467836,0.635060639,0.577764238,0.819556124,0.819556124,0.885407197,0.885407197,0.641388175,0.553333333,0.597360754,1.159135256,1.159135256,1.088054841,1.088054841,0.632580262,0.561181435,0.596880848,None,None,1,None,None,1,0.205,0.296534018,0.250767009,0.691320346,0.691320346,0.908465982,0.908465982,0.283246978,0.27,0.276623489,1.04906288,1.04906288,1.013246978,1.013246978,0.276595745,0.280373832,0.278484788,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,4,0.663587749,0.701173959,0.632142857,0.666658408,0.332252844,1.541756948,1.541756948,1.207415517,0.643646409,0.667846608,0.655746508,0.963763837,0.963763837,0.975799801,0.975799801,0.65954311,0.671428571,0.665485841,0.982298249,0.982298249,0.988114538,0.988114538,0.658488064,0.677595628,0.668041846,None,None,1,None,None,1,0.6015625,0.716934487,0.659248494,0.83907597,0.83907597,0.884628013,0.884628013,0.755656109,0.569343066,0.662499587,1.327242139,1.327242139,1.186313043,1.186313043,0.735090153,0.587962963,0.661526558,None,None,1,None,None,1,0.666666667,0.623024831,0.644845749,1.070048309,1.070048309,1.043641836,1.043641836,0.567723343,0.737089202,0.652406272,0.770223389,0.770223389,0.830634141,0.830634141,0.588310038,0.735735736,0.662022887,None,None,1,None,None,1,0.333333333,0.376975169,0.355154251,0.884231537,0.884231537,0.956358164,0.956358164,0.432276657,0.262910798,0.347593728,1.644195142,1.644195142,1.169365859,1.169365859,0.411689962,0.264264264,0.337977113,None,None,1,None,None,1,0.3984375,0.283065513,0.340751506,1.407580513,1.407580513,1.115371987,1.115371987,0.244343891,0.430656934,0.337500413,0.567374799,0.567374799,0.813686957,0.813686957,0.264909847,0.412037037,0.338473442,None,None,1,None,None,1,0.428176796,0.539233038,0.483704917,0.794047777,0.794047777,0.888943757,0.888943757,0.59027266,0.382857143,0.486564902,1.541756948,1.541756948,1.207415517,1.207415517,0.566312997,0.391621129,0.478967063,None,None,1,None,None,1,0.496774194,0.634573304,0.565673749,0.782847608,0.782847608,0.862200889,0.862200889,0.625468165,0.582089552,0.603778859,1.074522232,1.074522232,1.043378613,1.043378613,0.620608899,0.590697674,0.605653287,None,None,1,None,None,1,0.246376812,0.293213828,0.26979532,0.840263274,0.840263274,0.953162983,0.953162983,0.291366906,0.273148148,0.282257527,1.066699183,1.066699183,1.018218758,1.018218758,0.29204893,0.266467066,0.279257998,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,5,0.656295576,0.655282818,0.657142857,0.656212837,0.311323764,1.576888282,1.576888282,1.202735025,0.664987406,0.654216867,0.659602137,1.016463253,1.016463253,1.010770538,1.010770538,0.661753869,0.645714286,0.653734077,1.024840062,1.024840062,1.016039583,1.016039583,0.655036208,0.659851301,0.657443755,None,None,1,None,None,1,0.553030303,0.672049689,0.612539996,0.822900913,0.822900913,0.880980614,0.880980614,0.720965309,0.496350365,0.608657837,1.452533049,1.452533049,1.224614944,1.224614944,0.693793103,0.523584906,0.608689005,None,None,1,None,None,1,0.720754717,0.637426901,0.679090809,1.13072529,1.13072529,1.083327816,1.083327816,0.60518732,0.741784038,0.673485679,0.815853792,0.815853792,0.863403282,0.863403282,0.619647355,0.748466258,0.684056806,None,None,1,None,None,1,0.279245283,0.362573099,0.320909191,0.770176506,0.770176506,0.916672184,0.916672184,0.39481268,0.258215962,0.326514321,1.529001834,1.529001834,1.136596718,1.136596718,0.380352645,0.251533742,0.315943194,None,None,1,None,None,1,0.446969697,0.327950311,0.387460004,1.362918962,1.362918962,1.119019386,1.119019386,0.279034691,0.503649635,0.391342163,0.554025401,0.554025401,0.775385056,0.775385056,0.306206897,0.476415094,0.391310995,None,None,1,None,None,1,0.370277078,0.512650602,0.44146384,0.722279612,0.722279612,0.857626476,0.857626476,0.554163596,0.351428571,0.452796084,1.576888282,1.576888282,1.202735025,1.202735025,0.529953917,0.358736059,0.444344988,None,None,1,None,None,1,0.496598639,0.635722679,0.566160659,0.781156085,0.781156085,0.86087596,0.86087596,0.635638298,0.552845528,0.594241913,1.149757509,1.149757509,1.082792769,1.082792769,0.62484472,0.575129534,0.599987127,None,None,1,None,None,1,0.236,0.326328801,0.2811644,0.72319697,0.72319697,0.909671199,0.909671199,0.305785124,0.303964758,0.304874941,1.005988741,1.005988741,1.001820366,1.001820366,0.31092437,0.292753623,0.301838996,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,6,0.654350997,0.699039488,0.616964286,0.658001887,0.31521002,1.510151336,1.510151336,1.201145384,0.656084656,0.653960691,0.655022673,1.003247848,1.003247848,1.002123965,1.002123965,0.666175387,0.631428571,0.648801979,1.055028893,1.055028893,1.034746815,1.034746815,0.663366337,0.629151292,0.646258814,None,None,1,None,None,1,0.610294118,0.714107366,0.662200742,0.854625154,0.854625154,0.896186752,0.896186752,0.767722474,0.532846715,0.650284594,1.440794231,1.440794231,1.234875758,1.234875758,0.747237569,0.535211268,0.641224418,None,None,1,None,None,1,0.681818182,0.599088838,0.64045351,1.138091946,1.138091946,1.082729344,1.082729344,0.569164265,0.694835681,0.631999973,0.819135057,0.819135057,0.874328584,0.874328584,0.586599241,0.689969605,0.638284423,None,None,1,None,None,1,0.318181818,0.400911162,0.35954649,0.793646694,0.793646694,0.917270656,0.917270656,0.430835735,0.305164319,0.368000027,1.411815562,1.411815562,1.125671416,1.125671416,0.413400759,0.310030395,0.361715577,None,None,1,None,None,1,0.389705882,0.285892634,0.337799258,1.363119702,1.363119702,1.103813248,1.103813248,0.232277526,0.467153285,0.349715406,0.49721908,0.49721908,0.765124242,0.765124242,0.252762431,0.464788732,0.358775582,None,None,1,None,None,1,0.423280423,0.550327576,0.486804,0.769142674,0.769142674,0.872952847,0.872952847,0.595431098,0.394285714,0.494858406,1.510151336,1.510151336,1.201145384,1.201145384,0.572937294,0.398523985,0.485730639,None,None,1,None,None,1,0.51875,0.619047619,0.56889881,0.837980769,0.837980769,0.899702381,0.899702381,0.629950495,0.528985507,0.579468001,1.190865319,1.190865319,1.100964988,1.100964988,0.623271889,0.527777778,0.575524834,None,None,1,None,None,1,0.243119266,0.303311258,0.273215262,0.801550419,0.801550419,0.939808008,0.939808008,0.280510018,0.301886792,0.291198405,0.929189435,0.929189435,0.978623226,0.978623226,0.282843895,0.303680982,0.293262438,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,7,0.662615459,0.673425827,0.653571429,0.663498628,0.32571454,1.402567923,1.402567923,1.157576587,0.701058201,0.653960691,0.677509446,1.07201887,1.07201887,1.04709751,1.04709751,0.672807664,0.642857143,0.657832403,1.0465897,1.0465897,1.029950521,1.029950521,0.671720501,0.637037037,0.654378769,None,None,1,None,None,1,0.625899281,0.681704261,0.653801771,0.918139018,0.918139018,0.94419502,0.94419502,0.726998492,0.54379562,0.635397056,1.336896555,1.336896555,1.183202871,1.183202871,0.704166667,0.571428571,0.637797619,None,None,1,None,None,1,0.744769874,0.628830874,0.686800374,1.184372309,1.184372309,1.115939,1.115939,0.621037464,0.70657277,0.663805117,0.878943388,0.878943388,0.914464694,0.914464694,0.642409034,0.681114551,0.661761792,None,None,1,None,None,1,0.255230126,0.371169126,0.313199626,0.68763835,0.68763835,0.884061,0.884061,0.378962536,0.29342723,0.336194883,1.291504323,1.291504323,1.085535306,1.085535306,0.357590966,0.318885449,0.338238208,None,None,1,None,None,1,0.374100719,0.318295739,0.346198229,1.175324307,1.175324307,1.05580498,1.05580498,0.273001508,0.45620438,0.364602944,0.598419306,0.598419306,0.816797129,0.816797129,0.295833333,0.428571429,0.362202381,None,None,1,None,None,1,0.391534392,0.518761167,0.455147779,0.754748844,0.754748844,0.872773224,0.872773224,0.549005158,0.391428571,0.470216865,1.402567923,1.402567923,1.157576587,1.157576587,0.522083059,0.42037037,0.471226715,None,None,1,None,None,1,0.587837838,0.62456946,0.606203649,0.941188891,0.941188891,0.963268377,0.963268377,0.646979866,0.54379562,0.595387743,1.18974821,1.18974821,1.103184245,1.103184245,0.640151515,0.546255507,0.593203511,None,None,1,None,None,1,0.226086957,0.314356436,0.270221696,0.719205751,0.719205751,0.911730521,0.911730521,0.295751634,0.29342723,0.294589432,1.007921569,1.007921569,1.002324404,1.002324404,0.293793103,0.297124601,0.295458852,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,8,0.650947982,0.649946638,0.651785714,0.650866176,0.300659622,1.513006342,1.513006342,1.186148016,0.710659898,0.636800962,0.67373043,1.115984335,1.115984335,1.073858936,1.073858936,0.656595431,0.64,0.648297716,1.025930361,1.025930361,1.016595431,1.016595431,0.662721893,0.617537313,0.640129603,None,None,1,None,None,1,0.579365079,0.660912454,0.620138767,0.876613954,0.876613954,0.918452626,0.918452626,0.71040724,0.503649635,0.607028437,1.410518723,1.410518723,1.206757605,1.206757605,0.69273743,0.511312217,0.602024824,None,None,1,None,None,1,0.77238806,0.613849765,0.693118912,1.258268885,1.258268885,1.158538294,1.158538294,0.60518732,0.727699531,0.666443425,0.831644511,0.831644511,0.877487789,0.877487789,0.636024845,0.692063492,0.664044168,None,None,1,None,None,1,0.22761194,0.386150235,0.306881088,0.589438824,0.589438824,0.841461706,0.841461706,0.39481268,0.272300469,0.333556575,1.449915532,1.449915532,1.122512211,1.122512211,0.363975155,0.307936508,0.335955832,None,None,1,None,None,1,0.420634921,0.339087546,0.379861233,1.24049062,1.24049062,1.081547374,1.081547374,0.28959276,0.496350365,0.392971563,0.583444237,0.583444237,0.793242395,0.793242395,0.30726257,0.488687783,0.397975176,None,None,1,None,None,1,0.340101523,0.520144317,0.43012292,0.653859922,0.653859922,0.819957205,0.819957205,0.549005158,0.362857143,0.455931151,1.513006342,1.513006342,1.186148016,1.186148016,0.518737673,0.391791045,0.455264359,None,None,1,None,None,1,0.544776119,0.619653179,0.582214649,0.879162954,0.879162954,0.92512294,0.92512294,0.632214765,0.543307087,0.587760926,1.163641669,1.163641669,1.088907678,1.088907678,0.628643853,0.538095238,0.583369546,None,None,1,None,None,1,0.203846154,0.344611529,0.274228841,0.591524476,0.591524476,0.859234625,0.859234625,0.31372549,0.304932735,0.309329113,1.028835063,1.028835063,1.008792755,1.008792755,0.300546448,0.331288344,0.315917396,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.8","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.8",0.7,0.7,s_as_input=False,9,0.668935343,0.667022412,0.670535714,0.668779063,0.336408956,1.535151069,1.535151069,1.191125382,0.701754386,0.661037394,0.68139589,1.061595595,1.061595595,1.040716992,1.040716992,0.670596905,0.665714286,0.668155595,1.007334407,1.007334407,1.004882619,1.004882619,0.672174488,0.659926471,0.666050479,None,None,1,None,None,1,0.582733813,0.681704261,0.632219037,0.854819086,0.854819086,0.901029552,0.901029552,0.7239819,0.52919708,0.62658949,1.368076143,1.368076143,1.19478482,1.19478482,0.700973574,0.555045872,0.628009723,None,None,1,None,None,1,0.765384615,0.641860465,0.70362254,1.192447046,1.192447046,1.12352415,1.12352415,0.619596542,0.753521127,0.686558834,0.822268308,0.822268308,0.866075415,0.866075415,0.646095718,0.73006135,0.688078534,None,None,1,None,None,1,0.234615385,0.358139535,0.29637746,0.655094905,0.655094905,0.87647585,0.87647585,0.380403458,0.246478873,0.313441166,1.543351173,1.543351173,1.133924585,1.133924585,0.353904282,0.26993865,0.311921466,None,None,1,None,None,1,0.417266187,0.318295739,0.367780963,1.310938651,1.310938651,1.098970448,1.098970448,0.2760181,0.47080292,0.37341051,0.586271002,0.586271002,0.80521518,0.80521518,0.299026426,0.444954128,0.371990277,None,None,1,None,None,1,0.355889724,0.513872135,0.43488093,0.692564745,0.692564745,0.842017589,0.842017589,0.548268239,0.357142857,0.452705548,1.535151069,1.535151069,1.191125382,1.191125382,0.518836748,0.384191176,0.451513962,None,None,1,None,None,1,0.570422535,0.638497653,0.604460094,0.893382353,0.893382353,0.931924883,0.931924883,0.64516129,0.58,0.612580645,1.112347052,1.112347052,1.06516129,1.06516129,0.642038217,0.578947368,0.610492792,None,None,1,None,None,1,0.225680934,0.315136476,0.270408705,0.716137137,0.716137137,0.910544457,0.910544457,0.298531811,0.286666667,0.292599239,1.041390038,1.041390038,1.011865144,1.011865144,0.29532967,0.289552239,0.292440955,None,None,1,None,None,1
