algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff
"FairGPopp, 0-TNR=0.9, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.9,0.8,s_as_input=False,4,0.643655809,0.441835646,0.8125,0.627167823,0.275531114,1.126434362,1.126434362,1.035401621,0.6366986,0.657142857,0.646920728,0.968889174,0.968889174,0.979555743,0.979555743,0.450980392,0.419708029,0.435344211,1.074509804,1.074509804,1.031272363,1.031272363,0.814121037,0.809859155,0.811990096,1.005262498,1.005262498,1.004261883,1.004261883,0.185878963,0.190140845,0.188009904,0.977585655,0.977585655,0.995738117,0.995738117,0.549019608,0.580291971,0.564655789,0.946109261,0.946109261,0.968727637,0.968727637,0.315401621,0.28,0.297700811,1.126434362,1.126434362,1.035401621,1.035401621,0.698598131,0.586734694,0.642666412,1.190654206,1.190654206,1.111863437,1.111863437,0.39181916,0.31547619,0.353647675,1.24199281,1.24199281,1.07634297,1.07634297
"FairGPopp, 0-TNR=0.9, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.9,0.8,s_as_input=False,5,0.625182304,0.417289221,0.799107143,0.608198182,0.235291598,1.310361768,1.310361768,1.077147068,0.616064849,0.642857143,0.629460996,0.958323098,0.958323098,0.973207706,0.973207706,0.440422323,0.361313869,0.400868096,1.218946631,1.218946631,1.079108454,1.079108454,0.783861671,0.823943662,0.803902667,0.951353482,0.951353482,0.959918009,0.959918009,0.216138329,0.176056338,0.196097333,1.227665706,1.227665706,1.040081991,1.040081991,0.559577677,0.638686131,0.599131904,0.876138763,0.876138763,0.920891546,0.920891546,0.325718497,0.248571429,0.287144963,1.310361768,1.310361768,1.077147068,1.077147068,0.660633484,0.568965517,0.614799501,1.161113396,1.161113396,1.091667967,1.091667967,0.405464481,0.33269962,0.36908205,1.218710383,1.218710383,1.072764861,1.072764861
"FairGPopp, 0-TNR=0.9, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.9,0.8,s_as_input=False,6,0.636849781,0.434364995,0.80625,0.620307497,0.260667031,1.27241464,1.27241464,1.070049479,0.639646279,0.631428571,0.635537425,1.013014468,1.013014468,1.008217707,1.008217707,0.466063348,0.357664234,0.411863791,1.303075076,1.303075076,1.108399115,1.108399115,0.805475504,0.807511737,0.806493621,0.997478386,0.997478386,0.997963767,0.997963767,0.194524496,0.192488263,0.193506379,1.010578478,1.010578478,1.002036233,1.002036233,0.533936652,0.642335766,0.588136209,0.831242287,0.831242287,0.891600885,0.891600885,0.327192336,0.257142857,0.292167597,1.27241464,1.27241464,1.070049479,1.070049479,0.695945946,0.544444444,0.620195195,1.278268064,1.278268064,1.151501502,1.151501502,0.387732749,0.338461538,0.363097144,1.145574032,1.145574032,1.049271211,1.049271211
"FairGPopp, 0-TNR=0.9, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.9,0.8,s_as_input=False,7,0.615459407,0.385272145,0.808035714,0.59665393,0.21440729,1.047977349,1.047977349,1.013022423,0.608695652,0.628571429,0.61863354,0.968379447,0.968379447,0.980124224,0.980124224,0.390648567,0.372262774,0.38145567,1.049389288,1.049389288,1.018385793,1.018385793,0.817002882,0.79342723,0.805215056,1.029713691,1.029713691,1.023575652,1.023575652,0.182997118,0.20657277,0.194784944,0.885872413,0.885872413,0.976424348,0.976424348,0.609351433,0.627737226,0.61854433,0.970711004,0.970711004,0.981614207,0.981614207,0.284450995,0.271428571,0.277939783,1.047977349,1.047977349,1.013022423,1.013022423,0.670984456,0.536842105,0.603913281,1.249873006,1.249873006,1.134142351,1.134142351,0.416065911,0.337254902,0.376660407,1.233683807,1.233683807,1.078811009,1.078811009
"FairGPopp, 0-TNR=0.9, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.9,0.8,s_as_input=False,8,0.630529898,0.420490928,0.80625,0.613370464,0.24711777,1.117216047,1.117216047,1.032318139,0.621960206,0.647142857,0.634551532,0.961086412,0.961086412,0.974817349,0.974817349,0.428355958,0.401459854,0.414907906,1.066995749,1.066995749,1.026896104,1.026896104,0.806916427,0.805164319,0.806040373,1.002176087,1.002176087,1.001752107,1.001752107,0.193083573,0.194835681,0.193959627,0.991007257,0.991007257,0.998247893,0.998247893,0.571644042,0.598540146,0.585092094,0.955063827,0.955063827,0.973103896,0.973103896,0.308032424,0.275714286,0.291873355,1.117216047,1.117216047,1.032318139,1.032318139,0.679425837,0.569948187,0.624687012,1.192083515,1.192083515,1.109477651,1.109477651,0.403620873,0.3234714,0.363546137,1.247779163,1.247779163,1.080149473,1.080149473
"FairGPopp, 0-TNR=0.9, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.9,0.8,s_as_input=False,9,0.637335926,0.401280683,0.834821429,0.618051056,0.264016732,1.128408254,1.128408254,1.032285504,0.627118644,0.657142857,0.642130751,0.95431098,0.95431098,0.969975787,0.969975787,0.408748115,0.383211679,0.395979897,1.066637937,1.066637937,1.025536436,1.025536436,0.83573487,0.833333333,0.834534102,1.002881844,1.002881844,1.002401537,1.002401537,0.16426513,0.166666667,0.165465898,0.985590778,0.985590778,0.997598463,0.997598463,0.591251885,0.616788321,0.604020103,0.958597731,0.958597731,0.974463564,0.974463564,0.283714075,0.251428571,0.267571323,1.128408254,1.128408254,1.032285504,1.032285504,0.703896104,0.596590909,0.650243506,1.179863946,1.179863946,1.107305195,1.107305195,0.403292181,0.322519084,0.362905633,1.250444396,1.250444396,1.080773097,1.080773097
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,0,0.632474477,0.751334045,0.533035714,0.64218488,0.288669493,0.854156897,0.854156897,0.903743552,0.661016949,0.577142857,0.619079903,1.145326397,1.145326397,1.083874092,1.083874092,0.730015083,0.802919708,0.766467395,0.909200603,0.909200603,0.927095375,0.927095375,0.595100865,0.431924883,0.513512874,1.377787871,1.377787871,1.163175982,1.163175982,0.404899135,0.568075117,0.486487126,0.712756329,0.712756329,0.836824018,0.836824018,0.269984917,0.197080292,0.233532605,1.369923468,1.369923468,1.072904625,1.072904625,0.563743552,0.66,0.611871776,0.854156897,0.854156897,0.903743552,0.903743552,0.632679739,0.476190476,0.554435107,1.328627451,1.328627451,1.156489262,1.156489262,0.302364865,0.226890756,0.264627811,1.332645145,1.332645145,1.075474109,1.075474109
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,1,0.653864852,0.742796158,0.579464286,0.661130222,0.323933136,0.938237587,0.938237587,0.963471944,0.668386146,0.625714286,0.647050216,1.068197037,1.068197037,1.04267186,1.04267186,0.728506787,0.777372263,0.752939525,0.937140187,0.937140187,0.951134525,0.951134525,0.610951009,0.528169014,0.569560011,1.15673391,1.15673391,1.082781995,1.082781995,0.389048991,0.471830986,0.430439989,0.824551594,0.824551594,0.917218005,0.917218005,0.271493213,0.222627737,0.247060475,1.219494103,1.219494103,1.048865475,1.048865475,0.554900516,0.591428571,0.573164544,0.938237587,0.938237587,0.963471944,0.963471944,0.641434263,0.514492754,0.577963508,1.246731384,1.246731384,1.126941509,1.126941509,0.298013245,0.213286713,0.255649979,1.397242428,1.397242428,1.084726532,1.084726532
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,2,0.635391347,0.743863394,0.544642857,0.644253125,0.291790358,0.938883877,0.938883877,0.962631856,0.655121592,0.597142857,0.626132224,1.097093575,1.097093575,1.057978735,1.057978735,0.73453997,0.766423358,0.750481664,0.95839977,0.95839977,0.968116612,0.968116612,0.57925072,0.488262911,0.533756816,1.186350033,1.186350033,1.09098781,1.09098781,0.42074928,0.511737089,0.466243184,0.822198133,0.822198133,0.90901219,0.90901219,0.26546003,0.233576642,0.249518336,1.136500754,1.136500754,1.031883388,1.031883388,0.574060427,0.611428571,0.592744499,0.938883877,0.938883877,0.962631856,0.962631856,0.625160462,0.490654206,0.557907334,1.274136561,1.274136561,1.134506257,1.134506257,0.30449827,0.235294118,0.269896194,1.294117647,1.294117647,1.069204152,1.069204152
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,3,0.630043753,0.737459979,0.540178571,0.638819275,0.280750243,0.872789241,0.872789241,0.918585114,0.649963154,0.591428571,0.620695863,1.098971516,1.098971516,1.058534583,1.058534583,0.713423831,0.795620438,0.754522135,0.896688668,0.896688668,0.917803393,0.917803393,0.589337176,0.460093897,0.524715536,1.280906311,1.280906311,1.129243279,1.129243279,0.410662824,0.539906103,0.475284464,0.76061897,0.76061897,0.870756721,0.870756721,0.286576169,0.204379562,0.245477865,1.402176255,1.402176255,1.082196607,1.082196607,0.558585114,0.64,0.599292557,0.872789241,0.872789241,0.918585114,0.918585114,0.624010554,0.486607143,0.555308848,1.282370313,1.282370313,1.137403411,1.137403411,0.317195326,0.222222222,0.269708774,1.427378965,1.427378965,1.094973103,1.094973103
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,4,0.632960622,0.722518677,0.558035714,0.640277195,0.282202226,0.944467584,0.944467584,0.967156543,0.652910833,0.594285714,0.623598274,1.098648036,1.098648036,1.058625118,1.058625118,0.716440422,0.737226277,0.72683335,0.971805325,0.971805325,0.979214145,0.979214145,0.59221902,0.502347418,0.547283219,1.178903283,1.178903283,1.089871602,1.089871602,0.40778098,0.497652582,0.452716781,0.81940895,0.81940895,0.910128398,0.910128398,0.283559578,0.262773723,0.27316665,1.079101726,1.079101726,1.020785855,1.020785855,0.558585114,0.591428571,0.575006843,0.944467584,0.944467584,0.967156543,0.967156543,0.626649077,0.487922705,0.557285891,1.284320385,1.284320385,1.138726371,1.138726371,0.313856427,0.251748252,0.28280234,1.246707475,1.246707475,1.062108176,1.062108176
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,5,0.628099174,0.701173959,0.566964286,0.634069123,0.268716275,0.880112599,0.880112599,0.927725024,0.647015475,0.591428571,0.619222023,1.093987519,1.093987519,1.055586904,1.055586904,0.681749623,0.748175182,0.714962403,0.911216569,0.911216569,0.93357444,0.93357444,0.613832853,0.490610329,0.552221591,1.2511617,1.2511617,1.123222524,1.123222524,0.386167147,0.509389671,0.447778409,0.758097717,0.758097717,0.876777476,0.876777476,0.318250377,0.251824818,0.285037597,1.26377686,1.26377686,1.06642556,1.06642556,0.530582167,0.602857143,0.566719655,0.880112599,0.880112599,0.927725024,0.927725024,0.627777778,0.485781991,0.556779884,1.292303523,1.292303523,1.141995787,1.141995787,0.331240188,0.248201439,0.289720814,1.334561918,1.334561918,1.08303875,1.08303875
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,6,0.618862421,0.755602988,0.504464286,0.630033637,0.266043459,0.935182252,0.935182252,0.958424045,0.647015475,0.564285714,0.605650595,1.146609703,1.146609703,1.082729761,1.082729761,0.752639517,0.762773723,0.75770662,0.986714008,0.986714008,0.989865795,0.989865795,0.54610951,0.436619718,0.491364614,1.250766942,1.250766942,1.109489792,1.109489792,0.45389049,0.563380282,0.508635386,0.80565562,0.80565562,0.890510208,0.890510208,0.247360483,0.237226277,0.24229338,1.042719573,1.042719573,1.010134205,1.010134205,0.599852616,0.641428571,0.620640594,0.935182252,0.935182252,0.958424045,0.958424045,0.613022113,0.465478842,0.539250477,1.316970951,1.316970951,1.147543271,1.147543271,0.302025783,0.258964143,0.280494963,1.166284176,1.166284176,1.043061639,1.043061639
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,7,0.618376276,0.704375667,0.546428571,0.625402119,0.252139784,0.888598015,0.888598015,0.931726498,0.63596168,0.584285714,0.610123697,1.088442973,1.088442973,1.051675966,1.051675966,0.684766214,0.751824818,0.718295516,0.910805547,0.910805547,0.932941397,0.932941397,0.589337176,0.476525822,0.532931499,1.236737128,1.236737128,1.112811354,1.112811354,0.410662824,0.523474178,0.467068501,0.784494902,0.784494902,0.887188646,0.887188646,0.315233786,0.248175182,0.281704484,1.270206725,1.270206725,1.067058603,1.067058603,0.54458364,0.612857143,0.578720392,0.888598015,0.888598015,0.931726498,0.931726498,0.614343708,0.48018648,0.547265094,1.279385683,1.279385683,1.134157228,1.134157228,0.338187702,0.250922509,0.294555106,1.34777746,1.34777746,1.087265193,1.087265193
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,8,0.619348566,0.734258271,0.523214286,0.628736278,0.261114453,0.943325418,0.943325418,0.965023687,0.635224761,0.588571429,0.611898095,1.07926537,1.07926537,1.046653332,1.046653332,0.722473605,0.762773723,0.742623664,0.947166353,0.947166353,0.959699882,0.959699882,0.551873199,0.476525822,0.51419951,1.158118141,1.158118141,1.075347377,1.075347377,0.448126801,0.523474178,0.48580049,0.856062858,0.856062858,0.924652623,0.924652623,0.277526395,0.237226277,0.257376336,1.169880497,1.169880497,1.040300118,1.040300118,0.582166544,0.617142857,0.5996547,0.943325418,0.943325418,0.965023687,0.965023687,0.606329114,0.483796296,0.545062705,1.253273575,1.253273575,1.122532818,1.122532818,0.324514991,0.242537313,0.283526152,1.338000271,1.338000271,1.081977678,1.081977678
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.9,0.7,s_as_input=True,9,0.626154594,0.728922092,0.540178571,0.634550332,0.271749394,0.842355876,0.842355876,0.897531319,0.661016949,0.558571429,0.609794189,1.183406303,1.183406303,1.102445521,1.102445521,0.713423831,0.766423358,0.739923594,0.930848237,0.930848237,0.947000473,0.947000473,0.610951009,0.424882629,0.517916819,1.437928893,1.437928893,1.18606838,1.18606838,0.389048991,0.575117371,0.482083181,0.676468858,0.676468858,0.81393162,0.81393162,0.286576169,0.233576642,0.260076406,1.226904223,1.226904223,1.052999527,1.052999527,0.547531319,0.65,0.59876566,0.842355876,0.842355876,0.897531319,0.897531319,0.636608345,0.461538462,0.549073403,1.37931808,1.37931808,1.175069883,1.175069883,0.309446254,0.26122449,0.285335372,1.184598941,1.184598941,1.048221764,1.048221764
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,0,0.64073894,0.749199573,0.55,0.649599787,0.302552916,0.937678634,0.937678634,0.961894936,0.663227708,0.597142857,0.630185283,1.110668411,1.110668411,1.066084851,1.066084851,0.742081448,0.766423358,0.754252403,0.968239604,0.968239604,0.97565809,0.97565809,0.587896254,0.488262911,0.538079582,1.20405675,1.20405675,1.099633343,1.099633343,0.412103746,0.511737089,0.461920418,0.805303651,0.805303651,0.900366657,0.900366657,0.257918552,0.233576642,0.245747597,1.104213801,1.104213801,1.02434191,1.02434191,0.573323508,0.611428571,0.59237604,0.937678634,0.937678634,0.961894936,0.961894936,0.632390746,0.490654206,0.561522476,1.288872567,1.288872567,1.14173654,1.14173654,0.295336788,0.235294118,0.265315453,1.255181347,1.255181347,1.06004267,1.06004267
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,1,0.653864852,0.743863394,0.578571429,0.661217411,0.324195518,1.02247605,1.02247605,1.012586588,0.666912307,0.628571429,0.647741868,1.060996851,1.060996851,1.038340878,1.038340878,0.745098039,0.740875912,0.742986976,1.005698831,1.005698831,1.004222127,1.004222127,0.59221902,0.556338028,0.574278524,1.064494948,1.064494948,1.035880992,1.035880992,0.40778098,0.443661972,0.425721476,0.919125383,0.919125383,0.964119008,0.964119008,0.254901961,0.259124088,0.257013024,0.983706159,0.983706159,0.995777873,0.995777873,0.572586588,0.56,0.566293294,1.02247605,1.02247605,1.012586588,1.012586588,0.635778636,0.517857143,0.576817889,1.227710469,1.227710469,1.117921493,1.117921493,0.29137931,0.230519481,0.260949395,1.264011656,1.264011656,1.06085983,1.06085983
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,2,0.630529898,0.732123799,0.545535714,0.638829757,0.280255265,1.036884964,1.036884964,1.020919044,0.647015475,0.598571429,0.622793452,1.080932775,1.080932775,1.048444047,1.048444047,0.740573152,0.711678832,0.726125992,1.040600224,1.040600224,1.02889432,1.02889432,0.557636888,0.525821596,0.541729242,1.060505867,1.060505867,1.031815291,1.031815291,0.442363112,0.474178404,0.458270758,0.932904386,0.932904386,0.968184709,0.968184709,0.259426848,0.288321168,0.273874008,0.899784256,0.899784256,0.97110568,0.97110568,0.588061901,0.567142857,0.577602379,1.036884964,1.036884964,1.020919044,1.020919044,0.615288221,0.491183879,0.55323605,1.252663711,1.252663711,1.124104341,1.124104341,0.307692308,0.260726073,0.28420919,1.180136319,1.180136319,1.046966235,1.046966235
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,3,0.635391347,0.734258271,0.552678571,0.643468421,0.289343901,0.980103169,0.980103169,0.988346142,0.649226234,0.608571429,0.628898831,1.066803671,1.066803671,1.040654806,1.040654806,0.728506787,0.748175182,0.738340985,0.973711511,0.973711511,0.980331605,0.980331605,0.573487032,0.518779343,0.546133187,1.10545464,1.10545464,1.054707689,1.054707689,0.426512968,0.481220657,0.453866813,0.886314754,0.886314754,0.945292311,0.945292311,0.271493213,0.251824818,0.261659015,1.078103482,1.078103482,1.019668395,1.019668395,0.574060427,0.585714286,0.579887357,0.980103169,0.980103169,0.988346142,0.988346142,0.620025674,0.5,0.560012837,1.240051348,1.240051348,1.120025674,1.120025674,0.311418685,0.237931034,0.27467486,1.30886114,1.30886114,1.073487651,1.073487651
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,4,0.637335926,0.718249733,0.569642857,0.643946295,0.2889449,1.03976865,1.03976865,1.021759133,0.652910833,0.607142857,0.630026845,1.075382548,1.075382548,1.045767976,1.045767976,0.726998492,0.697080292,0.712039392,1.042919302,1.042919302,1.0299182,1.0299182,0.582132565,0.549295775,0.56571417,1.059779798,1.059779798,1.03283679,1.03283679,0.417867435,0.450704225,0.43428583,0.927143372,0.927143372,0.96716321,0.96716321,0.273001508,0.302919708,0.287960608,0.901233895,0.901233895,0.9700818,0.9700818,0.56890199,0.547142857,0.558022423,1.03976865,1.03976865,1.021759133,1.021759133,0.624352332,0.498694517,0.561523424,1.251973524,1.251973524,1.125657815,1.125657815,0.309401709,0.261829653,0.285615681,1.181690866,1.181690866,1.047572056,1.047572056
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,5,0.636849781,0.707577375,0.577678571,0.642627973,0.285689666,0.982873685,0.982873685,0.99043373,0.655121592,0.601428571,0.628275082,1.089275806,1.089275806,1.05369302,1.05369302,0.708898944,0.704379562,0.706639253,1.006416118,1.006416118,1.004519382,1.004519382,0.603746398,0.535211268,0.569478833,1.12805248,1.12805248,1.06853513,1.06853513,0.396253602,0.464788732,0.430521167,0.852545629,0.852545629,0.93146487,0.93146487,0.291101056,0.295620438,0.293360747,0.984712213,0.984712213,0.995480618,0.995480618,0.549005158,0.558571429,0.553788294,0.982873685,0.982873685,0.99043373,0.99043373,0.630872483,0.493606138,0.562239311,1.278088813,1.278088813,1.137266345,1.137266345,0.315359477,0.262135922,0.2887477,1.203038005,1.203038005,1.053223555,1.053223555
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,6,0.620320856,0.752401281,0.509821429,0.631111355,0.267696422,1.017019003,1.017019003,1.010260027,0.648489315,0.565714286,0.6071018,1.146319496,1.146319496,1.082775029,1.082775029,0.767722474,0.715328467,0.74152547,1.073244682,1.073244682,1.052394006,1.052394006,0.534582133,0.469483568,0.50203285,1.138659942,1.138659942,1.065098564,1.065098564,0.465417867,0.530516432,0.49796715,0.877292086,0.877292086,0.934901436,0.934901436,0.232277526,0.284671533,0.25847453,0.815949259,0.815949259,0.947605994,0.947605994,0.61311717,0.602857143,0.607987157,1.017019003,1.017019003,1.010260027,1.010260027,0.611778846,0.464454976,0.538116911,1.317197312,1.317197312,1.14732387,1.14732387,0.293333333,0.28057554,0.286954436,1.045470085,1.045470085,1.012757794,1.012757794
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,7,0.626154594,0.700106724,0.564285714,0.632196219,0.265020479,1.005097661,1.005097661,1.002825561,0.639646279,0.6,0.619823139,1.066077131,1.066077131,1.039646279,1.039646279,0.701357466,0.697080292,0.699218879,1.006135841,1.006135841,1.004277174,1.004277174,0.580691643,0.537558685,0.559125164,1.080238602,1.080238602,1.043132957,1.043132957,0.419308357,0.462441315,0.440874836,0.906727717,0.906727717,0.956867043,0.956867043,0.298642534,0.302919708,0.300781121,0.985880172,0.985880172,0.995722826,0.995722826,0.557111275,0.554285714,0.555698495,1.005097661,1.005097661,1.002825561,1.002825561,0.615079365,0.492268041,0.553673703,1.249480595,1.249480595,1.122811324,1.122811324,0.329450915,0.266025641,0.297738278,1.238417898,1.238417898,1.063425274,1.063425274
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,8,0.629071463,0.736392743,0.539285714,0.637839229,0.278768182,1.039425203,1.039425203,1.022528687,0.642593957,0.602857143,0.62272555,1.065914147,1.065914147,1.039736814,1.039736814,0.742081448,0.722627737,0.732354593,1.026920792,1.026920792,1.019453711,1.019453711,0.547550432,0.525821596,0.536686014,1.04132359,1.04132359,1.021728836,1.021728836,0.452449568,0.474178404,0.463313986,0.954175821,0.954175821,0.978271164,0.978271164,0.257918552,0.277372263,0.267645407,0.929864253,0.929864253,0.980546289,0.980546289,0.593957259,0.571428571,0.582692915,1.039425203,1.039425203,1.022528687,1.022528687,0.610421836,0.495,0.552710918,1.233175427,1.233175427,1.115421836,1.115421836,0.310344828,0.253333333,0.28183908,1.225045372,1.225045372,1.057011494,1.057011494
"FairGPopp, 0-TNR=0.9, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.9","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.9,0.7,s_as_input=False,9,0.631016043,0.721451441,0.555357143,0.638404292,0.278512031,0.932961465,0.932961465,0.959968418,0.660280029,0.574285714,0.617282872,1.149741345,1.149741345,1.085994315,1.085994315,0.722473605,0.718978102,0.720725854,1.004861765,1.004861765,1.003495503,1.003495503,0.600864553,0.481220657,0.541042605,1.248625852,1.248625852,1.119643896,1.119643896,0.399135447,0.518779343,0.458957395,0.769374209,0.769374209,0.880356104,0.880356104,0.277526395,0.281021898,0.279274146,0.987561458,0.987561458,0.996504497,0.996504497,0.557111275,0.597142857,0.577127066,0.932961465,0.932961465,0.959968418,0.959968418,0.633597884,0.471291866,0.552444875,1.344385357,1.344385357,1.162306018,1.162306018,0.306156406,0.273049645,0.289603026,1.121248136,1.121248136,1.033106761,1.033106761
"FairGPopp*, 0-TNR=0.9, 1-TNR=0.7, TPR=0.9","FairGPopp*, 0-TNR=0.9","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.9",0.9,0.7,s_as_input=True,0,0.642197375,0.668089648,0.620535714,0.644312681,0.28754972,0.819505501,0.819505501,0.895313191,0.662490789,0.602857143,0.632673966,1.09891837,1.09891837,1.059633646,1.059633646,0.641025641,0.733576642,0.687301142,0.873835948,0.873835948,0.907448999,0.907448999,0.682997118,0.518779343,0.60088823,1.316546481,1.316546481,1.164217775,1.164217775,0.317002882,0.481220657,0.39911177,0.658747452,0.658747452,0.835782225,0.835782225,0.358974359,0.266423358,0.312698858,1.34738321,1.34738321,1.092551001,1.092551001,0.475313191,0.58,0.527656595,0.819505501,0.819505501,0.895313191,0.895313191,0.658914729,0.495073892,0.57699431,1.330942188,1.330942188,1.163840837,1.163840837,0.334269663,0.24829932,0.291284491,1.346236725,1.346236725,1.085970343,1.085970343
